id	audio	n_frames	tgt_text	src_text	speaker
ted_799_173	en-es/flac.zip:5879286320:78204	75200	Ellos jugaron dados durante 18 años nosotros hemos estado jugando Warcraft durante 16 años.	They played dice games for 18 years, we've been playing Warcraft for 16 years.	spk.799
ted_799_174	en-es/flac.zip:26832323823:55320	51680	Estamos listos para nuestro propio juego épico.	I say we are ready for our own epic game.	spk.799
ted_799_175	en-es/flac.zip:28538608455:146294	138880	Ellos tenían la mitad de la civilización fuera en busca de un nuevo mundo. De ahí es de donde tengo mis 21 mil millones de horas por semana de juegos.	Now, they had half the civilization go off in search of a new world, so that's where I get my 21 billion hours a week of game-play from.	spk.799
ted_799_176	en-es/flac.zip:5359730390:91524	88000	Acordemos la mitad de nosotros pasar una hora al día jugando juegos hasta resolver problemas del mundo real.	Let's get half of us to agree to spend an hour a day playing games, until we solve real-world problems.	spk.799
ted_799_177	en-es/flac.zip:16309548183:145664	144000	Sé que se están preguntando: "¿Cómo vamos a resolver problemas del mundo real en los juegos?" Bien, a eso he dedicado mi trabajo de los últimos años en el Instituto para el Futuro.	Now, I know you're asking, "How are we going to solve real-world problems in games?" Well, that's what I've devoted my work to over the past few years, at the Institute for the Future.	spk.799
ted_799_178	en-es/flac.zip:26107763791:116333	115680	Tenemos este cartel en nuestras oficinas de Palo Alto y expresa nuestra visión de cómo deberíamos relacionarnos con el futuro.	We have this banner in our offices in Palo Alto, and it expresses our view of how we should try to relate to the future.	spk.799
ted_799_179	en-es/flac.zip:12890508205:32052	32960	No queremos intentar predecir el futuro.	We do not want to try to predict the future.	spk.799
ted_799_180	en-es/flac.zip:8803988596:32482	33920	Lo que queremos es hacer el futuro.	What we want to do is make the future.	spk.799
ted_799_181	en-es/flac.zip:13045273225:87335	88000	Queremos imaginar el resultado del mejor escenario de un caso. Y luego empoderar a la gente a hacer realidad ese resultado.	We want to imagine the best-case scenario outcome, and then we want to empower people to make that outcome a reality.	spk.799
ted_799_182	en-es/flac.zip:167322953:80729	83040	Queremos imaginar triunfos épicos y luego darle a la gente los medios para lograr triunfos épicos.	We want to imagine epic wins, and then give people the means to achieve the epic win.	spk.799
ted_799_183	en-es/flac.zip:10345007955:117235	118080	Les voy a mostrar muy brevemente tres juegos que he hecho que son un intento por darle a la gente los medios para crear triunfos épicos en su futuro.	I'm just going to very briefly show you three games that I've made that are an attempt to give people the means to create epic wins in their own futures.	spk.799
ted_799_184	en-es/flac.zip:14295687616:183581	162080	He aquí por qué, esta imagen resume bastante el porqué pienso que los juegos son esenciales para la supervivencia futura de la especie humana. (Risas) En serio.	(Laughter) No. I'm serious. I am. Here's why. This picture pretty much sums up why I think games are so essential to the future survival of the human species. (Laughter)	spk.799
ted_799_185	en-es/flac.zip:11764528274:18104	19040	Este es "Mundo sin Petróleo".	This is World Without Oil.	spk.799
ted_799_186	en-es/flac.zip:23797518973:30411	32640	Hicimos este juego en 2007.	We made this game in 2007.	spk.799
ted_799_187	en-es/flac.zip:20195572947:63825	64480	Este es un juego online en el que uno trata de sobrevivir una carestía de petróleo.	This is an online game in which you try to survive an oil shortage.	spk.799
ted_799_188	en-es/flac.zip:15499004569:164972	166720	La carestía de petróleo es ficticia, pero pusimos suficiente contenido online allí para que crean que es verdad y vivan sus vidas reales como si se hubiera acabado el petróleo.	The oil shortage is fictional, but we put enough online content out there for you to believe that it's real, and to live your real life as if we've run out of oil.	spk.799
ted_799_189	en-es/flac.zip:13479229707:313648	308000	Así, cuando entran al juego ingresan, nos dicen dónde viven. Entonces les pasamos noticias en tiempo real fuentes de datos que muestran exactamente, cuánto cuesta el petróleo qué falta, cómo se afecta el suministro de víveres y cómo afecta al transporte, si las escuelas están cerradas, si hay disturbios. Y uno tiene que imaginar cómo vivir su vida real como si esto fuera verdad.	So when you come to the game, you sign up, tell us where you live, and then we give you real-time news videos, data feeds that show you exactly how much oil costs, what's not available, how food supply is being affected, how transportation is being affected, if schools are closed, if there's rioting, and you have to figure out how you would live your real life as if this were true.	spk.799
ted_805_0	en-es/flac.zip:17497761676:110830	104480	Y hablamos sobre música. Y unos días después recibí un correo electrónico de Steve diciendo que Nathaniel estaba interesado en una lección de violín conmigo.	And we got talking about music, and I got an email from Steve a few days later saying that Nathaniel was interested in a violin lesson with me.	spk.805
ted_805_1	en-es/flac.zip:6810010276:185986	184000	Ahora, debo mencionar que Nathaniel se niega al tratamiento, porque cuando fue tratado emplearon terapia de choque, Toracina y esposas, y esa cicatriz ha permanecido en él toda su vida.	Now, I should mention that Nathaniel refuses treatment because when he was treated it was with shock therapy and Thorazine and handcuffs, and that scar has stayed with him for his entire life.	spk.805
ted_805_2	en-es/flac.zip:1512358190:280708	274079	Pero como resultado ahora es propenso a estos episodios esquizofrénicos. Los peores episodios se pueden manifestar con él explotando y luego desapareciendo por días, errando por las calles de Skid Row, expuesto a sus horrores, con el tormento de su propia mente sin control.	But as a result now, he is prone to these schizophrenic episodes, the worst of which can manifest themselves as him exploding and then disappearing for days, wandering the streets of Skid Row, exposed to its horrors, with the torment of his own mind unleashed upon him.	spk.805
ted_805_3	en-es/flac.zip:21575560256:126815	126720	Un día el columnista de Los Angeles Times Steve Lopez estaba caminando por las calles del centro de Los Angeles cuando escuchó una bella música.	One day, Los Angeles Times columnist Steve Lopez was walking along the streets of downtown Los Angeles when he heard beautiful music.	spk.805
ted_805_4	en-es/flac.zip:9589461336:159353	160320	Y Nathaniel estaba en tal estado de agitación cuando iniciamos nuestra primera lección en el Walt Disney Concert Hall que tenía un tipo de destello maniaco en sus ojos, estaba perdido.	And Nathaniel was in such a state of agitation when we started our first lesson at Walt Disney Concert Hall — he had a kind of manic glint in his eyes, he was lost.	spk.805
ted_805_5	en-es/flac.zip:11529455208:108393	113119	Y hablaba de demonios invisibles y humo, y de cómo alguien lo estaba envenenando mientras dormía.	And he was talking about invisible demons and smoke, and how someone was poisoning him in his sleep.	spk.805
ted_805_6	en-es/flac.zip:10540135996:298650	328000	Y yo sentí miedo, no por mí, sino miedo de que iba a perderlo, de que iba a hundirse en uno de sus estados y de que yo arruinaría su relación con el violín si comenzaba a hablarle de escalas y arpegios y otras formas excitantes de pedagogía didáctica de violín. (Risas) Por ello sólo empecé a tocar.	And I was afraid, not for myself, but I was afraid that I was going to lose him, that he was going to sink into one of his states, and that I would ruin his relationship with the violin if I started talking about scales and arpeggios and other exciting forms of didactic violin pedagogy. (Laughter) So, I just started playing.	spk.805
ted_805_7	en-es/flac.zip:5390196681:42794	42720	Y toqué el primer movimiento del concierto para violín de Beethoven.	And I played the first movement of the Beethoven Violin Concerto.	spk.805
ted_805_8	en-es/flac.zip:14743891118:93409	105280	Y mientras tocaba entendí que un profundo cambio estaba ocurriendo en los ojos de Nathaniel.	And as I played, I understood that there was a profound change occurring in Nathaniel's eyes.	spk.805
ted_805_9	en-es/flac.zip:20137466573:124685	127200	Fue como si estuviese bajo el control de algun fármaco invisible, una reacción química, para la cual el que yo tocara música era su catalizador.	It was as if he was in the grip of some invisible pharmaceutical, a chemical reaction, for which my playing the music was its catalyst.	spk.805
ted_805_10	en-es/flac.zip:22305842756:142168	168160	Y la cólera maniaca de Nathaniel se transformó en entendimiento, en una curiosidad quieta y en gracia.	And Nathaniel's manic rage was transformed into understanding, a quiet curiosity and grace.	spk.805
ted_805_11	en-es/flac.zip:21618909109:164058	183199	Y como por milagro, levantó su propio violín y comenzó a tocar de oído algunos fragmentos de conciertos para violín, que luego me pedía que completara, Mendelssohn, Tchaikovsky, Sibelius.	And in a miracle, he lifted his own violin and he started playing, by ear, certain snippets of violin concertos which he then asked me to complete — Mendelssohn, Tchaikovsky, Sibelius.	spk.805
ted_805_12	en-es/flac.zip:15334699802:145215	165440	Provenía de un hombre, un hombre afroamericano, encantador, de rostro duro, sin hogar, tocando un violín que sólo tenía dos cuerdas.	And the source was a man, an African-American man, charming, rugged, homeless, playing a violin that only had two strings.	spk.805
ted_805_13	en-es/flac.zip:17500347366:118554	125600	Y comenzamos a hablar sobre música, desde Bach hasta Beethoven y Brahms, Bruckner, todos los Bs, desde Bartók, todo el camino hasta Esa-Pekka Salonen.	And we started talking about music, from Bach to Beethoven and Brahms, Bruckner, all the B's, from Bartók, all the way up to Esa-Pekka Salonen.	spk.805
